,STATE,LGA,CANDIDATE,PARTY,VOTES
7631,Katsina,Kafur,Nwanyanwu Daniel Daberechukwu,ZLP,
7632,Katsina,Kaita,Tinubu Bola Ahmed,APC,
7633,Katsina,Kaita,Abubakar Atiku,PDP,
7634,Katsina,Kaita,Obi Peter Gregory,LP,
7635,Katsina,Kaita,Musa Mohammed Rabiu Kwankwaso,NNPP,
7636,Katsina,Kaita,Kachikwu Dumebi,ADC,
7637,Katsina,Kaita,Umeadi Peter Nnanna Chukwudi,APGA,
7638,Katsina,Kaita,Sani Yabagi Yusuf,ADP,
7639,Katsina,Kaita,Imumolen Irene Christopher,A,
7640,Katsina,Kaita,Almustapha Hamza,AA,
7641,Katsina,Kaita,Sowore Omoyele Stephen,AAC,
7642,Katsina,Kaita,Ojei Princess Chichi,APM,
7643,Katsina,Kaita,Nnadi Charles Osita,APP,
7644,Katsina,Kaita,Adenuga Sunday Oluwafemi,BP,
7645,Katsina,Kaita,Osakwe Felix Johnson,NRM,
7646,Katsina,Kaita,Abiola Latifu Kolawole,PRP,
7647,Katsina,Kaita,Adebayo Adewole Ebenezer,SDP,
7648,Katsina,Kaita,Ado-Ibrahim Abdulmalik,YPP,
7649,Katsina,Kaita,Nwanyanwu Daniel Daberechukwu,ZLP,
7650,Katsina,Kankara,Tinubu Bola Ahmed,APC,
7651,Katsina,Kankara,Abubakar Atiku,PDP,
7652,Katsina,Kankara,Obi Peter Gregory,LP,
7653,Katsina,Kankara,Musa Mohammed Rabiu Kwankwaso,NNPP,
7654,Katsina,Kankara,Kachikwu Dumebi,ADC,
7655,Katsina,Kankara,Umeadi Peter Nnanna Chukwudi,APGA,
7656,Katsina,Kankara,Sani Yabagi Yusuf,ADP,
7657,Katsina,Kankara,Imumolen Irene Christopher,A,
7658,Katsina,Kankara,Almustapha Hamza,AA,
7659,Katsina,Kankara,Sowore Omoyele Stephen,AAC,
7660,Katsina,Kankara,Ojei Princess Chichi,APM,
7661,Katsina,Kankara,Nnadi Charles Osita,APP,
7662,Katsina,Kankara,Adenuga Sunday Oluwafemi,BP,
7663,Katsina,Kankara,Osakwe Felix Johnson,NRM,
7664,Katsina,Kankara,Abiola Latifu Kolawole,PRP,
7665,Katsina,Kankara,Adebayo Adewole Ebenezer,SDP,
7666,Katsina,Kankara,Ado-Ibrahim Abdulmalik,YPP,
7667,Katsina,Kankara,Nwanyanwu Daniel Daberechukwu,ZLP,
7668,Katsina,Kankia,Tinubu Bola Ahmed,APC,
7669,Katsina,Kankia,Abubakar Atiku,PDP,
7670,Katsina,Kankia,Obi Peter Gregory,LP,
7671,Katsina,Kankia,Musa Mohammed Rabiu Kwankwaso,NNPP,
7672,Katsina,Kankia,Kachikwu Dumebi,ADC,
7673,Katsina,Kankia,Umeadi Peter Nnanna Chukwudi,APGA,
7674,Katsina,Kankia,Sani Yabagi Yusuf,ADP,
7675,Katsina,Kankia,Imumolen Irene Christopher,A,
7676,Katsina,Kankia,Almustapha Hamza,AA,
7677,Katsina,Kankia,Sowore Omoyele Stephen,AAC,
7678,Katsina,Kankia,Ojei Princess Chichi,APM,
7679,Katsina,Kankia,Nnadi Charles Osita,APP,
7680,Katsina,Kankia,Adenuga Sunday Oluwafemi,BP,
7681,Katsina,Kankia,Osakwe Felix Johnson,NRM,
7682,Katsina,Kankia,Abiola Latifu Kolawole,PRP,
7683,Katsina,Kankia,Adebayo Adewole Ebenezer,SDP,
7684,Katsina,Kankia,Ado-Ibrahim Abdulmalik,YPP,
7685,Katsina,Kankia,Nwanyanwu Daniel Daberechukwu,ZLP,
7686,Katsina,Katsina,Tinubu Bola Ahmed,APC,
7687,Katsina,Katsina,Abubakar Atiku,PDP,
7688,Katsina,Katsina,Obi Peter Gregory,LP,
7689,Katsina,Katsina,Musa Mohammed Rabiu Kwankwaso,NNPP,
7690,Katsina,Katsina,Kachikwu Dumebi,ADC,
7691,Katsina,Katsina,Umeadi Peter Nnanna Chukwudi,APGA,
7692,Katsina,Katsina,Sani Yabagi Yusuf,ADP,
7693,Katsina,Katsina,Imumolen Irene Christopher,A,
7694,Katsina,Katsina,Almustapha Hamza,AA,
7695,Katsina,Katsina,Sowore Omoyele Stephen,AAC,
7696,Katsina,Katsina,Ojei Princess Chichi,APM,
7697,Katsina,Katsina,Nnadi Charles Osita,APP,
7698,Katsina,Katsina,Adenuga Sunday Oluwafemi,BP,
7699,Katsina,Katsina,Osakwe Felix Johnson,NRM,
7700,Katsina,Katsina,Abiola Latifu Kolawole,PRP,
7701,Katsina,Katsina,Adebayo Adewole Ebenezer,SDP,
7702,Katsina,Katsina,Ado-Ibrahim Abdulmalik,YPP,
7703,Katsina,Katsina,Nwanyanwu Daniel Daberechukwu,ZLP,
7704,Katsina,Kurfi,Tinubu Bola Ahmed,APC,11203
7705,Katsina,Kurfi,Abubakar Atiku,PDP,12528
7706,Katsina,Kurfi,Obi Peter Gregory,LP,25
7707,Katsina,Kurfi,Musa Mohammed Rabiu Kwankwaso,NNPP,1784
7708,Katsina,Kurfi,Kachikwu Dumebi,ADC,25
7709,Katsina,Kurfi,Umeadi Peter Nnanna Chukwudi,APGA,24
7710,Katsina,Kurfi,Sani Yabagi Yusuf,ADP,40
7711,Katsina,Kurfi,Imumolen Irene Christopher,A,1
7712,Katsina,Kurfi,Almustapha Hamza,AA,7
7713,Katsina,Kurfi,Sowore Omoyele Stephen,AAC,7
7714,Katsina,Kurfi,Ojei Princess Chichi,APM,9
7715,Katsina,Kurfi,Nnadi Charles Osita,APP,3
7716,Katsina,Kurfi,Adenuga Sunday Oluwafemi,BP,1
7717,Katsina,Kurfi,Osakwe Felix Johnson,NRM,18
7718,Katsina,Kurfi,Abiola Latifu Kolawole,PRP,10
7719,Katsina,Kurfi,Adebayo Adewole Ebenezer,SDP,9
7720,Katsina,Kurfi,Ado-Ibrahim Abdulmalik,YPP,27
7721,Katsina,Kurfi,Nwanyanwu Daniel Daberechukwu,ZLP,3
7722,Katsina,Kusada,Tinubu Bola Ahmed,APC,
7723,Katsina,Kusada,Abubakar Atiku,PDP,
7724,Katsina,Kusada,Obi Peter Gregory,LP,
7725,Katsina,Kusada,Musa Mohammed Rabiu Kwankwaso,NNPP,
7726,Katsina,Kusada,Kachikwu Dumebi,ADC,
7727,Katsina,Kusada,Umeadi Peter Nnanna Chukwudi,APGA,
7728,Katsina,Kusada,Sani Yabagi Yusuf,ADP,
7729,Katsina,Kusada,Imumolen Irene Christopher,A,
7730,Katsina,Kusada,Almustapha Hamza,AA,
7731,Katsina,Kusada,Sowore Omoyele Stephen,AAC,
7732,Katsina,Kusada,Ojei Princess Chichi,APM,
7733,Katsina,Kusada,Nnadi Charles Osita,APP,
7734,Katsina,Kusada,Adenuga Sunday Oluwafemi,BP,
7735,Katsina,Kusada,Osakwe Felix Johnson,NRM,
7736,Katsina,Kusada,Abiola Latifu Kolawole,PRP,
7737,Katsina,Kusada,Adebayo Adewole Ebenezer,SDP,
7738,Katsina,Kusada,Ado-Ibrahim Abdulmalik,YPP,
7739,Katsina,Kusada,Nwanyanwu Daniel Daberechukwu,ZLP,
7740,Katsina,Mai'adua,Tinubu Bola Ahmed,APC,
7741,Katsina,Mai'adua,Abubakar Atiku,PDP,
7742,Katsina,Mai'adua,Obi Peter Gregory,LP,
7743,Katsina,Mai'adua,Musa Mohammed Rabiu Kwankwaso,NNPP,
7744,Katsina,Mai'adua,Kachikwu Dumebi,ADC,
7745,Katsina,Mai'adua,Umeadi Peter Nnanna Chukwudi,APGA,
7746,Katsina,Mai'adua,Sani Yabagi Yusuf,ADP,
7747,Katsina,Mai'adua,Imumolen Irene Christopher,A,
7748,Katsina,Mai'adua,Almustapha Hamza,AA,
7749,Katsina,Mai'adua,Sowore Omoyele Stephen,AAC,
7750,Katsina,Mai'adua,Ojei Princess Chichi,APM,
7751,Katsina,Mai'adua,Nnadi Charles Osita,APP,
7752,Katsina,Mai'adua,Adenuga Sunday Oluwafemi,BP,
7753,Katsina,Mai'adua,Osakwe Felix Johnson,NRM,
7754,Katsina,Mai'adua,Abiola Latifu Kolawole,PRP,
7755,Katsina,Mai'adua,Adebayo Adewole Ebenezer,SDP,
7756,Katsina,Mai'adua,Ado-Ibrahim Abdulmalik,YPP,
7757,Katsina,Mai'adua,Nwanyanwu Daniel Daberechukwu,ZLP,
7758,Katsina,Malufashi,Tinubu Bola Ahmed,APC,
7759,Katsina,Malufashi,Abubakar Atiku,PDP,
7760,Katsina,Malufashi,Obi Peter Gregory,LP,
7761,Katsina,Malufashi,Musa Mohammed Rabiu Kwankwaso,NNPP,
7762,Katsina,Malufashi,Kachikwu Dumebi,ADC,
7763,Katsina,Malufashi,Umeadi Peter Nnanna Chukwudi,APGA,
7764,Katsina,Malufashi,Sani Yabagi Yusuf,ADP,
7765,Katsina,Malufashi,Imumolen Irene Christopher,A,
7766,Katsina,Malufashi,Almustapha Hamza,AA,
7767,Katsina,Malufashi,Sowore Omoyele Stephen,AAC,
7768,Katsina,Malufashi,Ojei Princess Chichi,APM,
7769,Katsina,Malufashi,Nnadi Charles Osita,APP,
7770,Katsina,Malufashi,Adenuga Sunday Oluwafemi,BP,
7771,Katsina,Malufashi,Osakwe Felix Johnson,NRM,
7772,Katsina,Malufashi,Abiola Latifu Kolawole,PRP,
7773,Katsina,Malufashi,Adebayo Adewole Ebenezer,SDP,
7774,Katsina,Malufashi,Ado-Ibrahim Abdulmalik,YPP,
7775,Katsina,Malufashi,Nwanyanwu Daniel Daberechukwu,ZLP,
7776,Katsina,Mani,Tinubu Bola Ahmed,APC,14334
7777,Katsina,Mani,Abubakar Atiku,PDP,18998
7778,Katsina,Mani,Obi Peter Gregory,LP,31
7779,Katsina,Mani,Musa Mohammed Rabiu Kwankwaso,NNPP,3361
7780,Katsina,Mani,Kachikwu Dumebi,ADC,45
7781,Katsina,Mani,Umeadi Peter Nnanna Chukwudi,APGA,53
7782,Katsina,Mani,Sani Yabagi Yusuf,ADP,55
7783,Katsina,Mani,Imumolen Irene Christopher,A,13
7784,Katsina,Mani,Almustapha Hamza,AA,7
7785,Katsina,Mani,Sowore Omoyele Stephen,AAC,18
7786,Katsina,Mani,Ojei Princess Chichi,APM,36
7787,Katsina,Mani,Nnadi Charles Osita,APP,17
7788,Katsina,Mani,Adenuga Sunday Oluwafemi,BP,14
7789,Katsina,Mani,Osakwe Felix Johnson,NRM,50
7790,Katsina,Mani,Abiola Latifu Kolawole,PRP,35
7791,Katsina,Mani,Adebayo Adewole Ebenezer,SDP,19
7792,Katsina,Mani,Ado-Ibrahim Abdulmalik,YPP,62
7793,Katsina,Mani,Nwanyanwu Daniel Daberechukwu,ZLP,9
7794,Katsina,Mashi,Tinubu Bola Ahmed,APC,
7795,Katsina,Mashi,Abubakar Atiku,PDP,
7796,Katsina,Mashi,Obi Peter Gregory,LP,
7797,Katsina,Mashi,Musa Mohammed Rabiu Kwankwaso,NNPP,
7798,Katsina,Mashi,Kachikwu Dumebi,ADC,
7799,Katsina,Mashi,Umeadi Peter Nnanna Chukwudi,APGA,
7800,Katsina,Mashi,Sani Yabagi Yusuf,ADP,
7801,Katsina,Mashi,Imumolen Irene Christopher,A,
7802,Katsina,Mashi,Almustapha Hamza,AA,
7803,Katsina,Mashi,Sowore Omoyele Stephen,AAC,
7804,Katsina,Mashi,Ojei Princess Chichi,APM,
7805,Katsina,Mashi,Nnadi Charles Osita,APP,
7806,Katsina,Mashi,Adenuga Sunday Oluwafemi,BP,
7807,Katsina,Mashi,Osakwe Felix Johnson,NRM,
7808,Katsina,Mashi,Abiola Latifu Kolawole,PRP,
7809,Katsina,Mashi,Adebayo Adewole Ebenezer,SDP,
7810,Katsina,Mashi,Ado-Ibrahim Abdulmalik,YPP,
7811,Katsina,Mashi,Nwanyanwu Daniel Daberechukwu,ZLP,
7812,Katsina,Matazu,Tinubu Bola Ahmed,APC,12008
7813,Katsina,Matazu,Abubakar Atiku,PDP,9644
7814,Katsina,Matazu,Obi Peter Gregory,LP,15
7815,Katsina,Matazu,Musa Mohammed Rabiu Kwankwaso,NNPP,415
7816,Katsina,Matazu,Kachikwu Dumebi,ADC,10
7817,Katsina,Matazu,Umeadi Peter Nnanna Chukwudi,APGA,12
7818,Katsina,Matazu,Sani Yabagi Yusuf,ADP,14
7819,Katsina,Matazu,Imumolen Irene Christopher,A,1
7820,Katsina,Matazu,Almustapha Hamza,AA,2
7821,Katsina,Matazu,Sowore Omoyele Stephen,AAC,3
7822,Katsina,Matazu,Ojei Princess Chichi,APM,1
7823,Katsina,Matazu,Nnadi Charles Osita,APP,
7824,Katsina,Matazu,Adenuga Sunday Oluwafemi,BP,1
7825,Katsina,Matazu,Osakwe Felix Johnson,NRM,7
7826,Katsina,Matazu,Abiola Latifu Kolawole,PRP,12
7827,Katsina,Matazu,Adebayo Adewole Ebenezer,SDP,1
7828,Katsina,Matazu,Ado-Ibrahim Abdulmalik,YPP,6
7829,Katsina,Matazu,Nwanyanwu Daniel Daberechukwu,ZLP,2
7830,Katsina,Musawa,Tinubu Bola Ahmed,APC,
7831,Katsina,Musawa,Abubakar Atiku,PDP,
7832,Katsina,Musawa,Obi Peter Gregory,LP,
7833,Katsina,Musawa,Musa Mohammed Rabiu Kwankwaso,NNPP,
7834,Katsina,Musawa,Kachikwu Dumebi,ADC,
7835,Katsina,Musawa,Umeadi Peter Nnanna Chukwudi,APGA,
7836,Katsina,Musawa,Sani Yabagi Yusuf,ADP,
7837,Katsina,Musawa,Imumolen Irene Christopher,A,
7838,Katsina,Musawa,Almustapha Hamza,AA,
7839,Katsina,Musawa,Sowore Omoyele Stephen,AAC,
7840,Katsina,Musawa,Ojei Princess Chichi,APM,
7841,Katsina,Musawa,Nnadi Charles Osita,APP,
7842,Katsina,Musawa,Adenuga Sunday Oluwafemi,BP,
7843,Katsina,Musawa,Osakwe Felix Johnson,NRM,
7844,Katsina,Musawa,Abiola Latifu Kolawole,PRP,
7845,Katsina,Musawa,Adebayo Adewole Ebenezer,SDP,
7846,Katsina,Musawa,Ado-Ibrahim Abdulmalik,YPP,
7847,Katsina,Musawa,Nwanyanwu Daniel Daberechukwu,ZLP,
7848,Katsina,Rimi,Tinubu Bola Ahmed,APC,
7849,Katsina,Rimi,Abubakar Atiku,PDP,
7850,Katsina,Rimi,Obi Peter Gregory,LP,
7851,Katsina,Rimi,Musa Mohammed Rabiu Kwankwaso,NNPP,
7852,Katsina,Rimi,Kachikwu Dumebi,ADC,
7853,Katsina,Rimi,Umeadi Peter Nnanna Chukwudi,APGA,
7854,Katsina,Rimi,Sani Yabagi Yusuf,ADP,
7855,Katsina,Rimi,Imumolen Irene Christopher,A,
7856,Katsina,Rimi,Almustapha Hamza,AA,
7857,Katsina,Rimi,Sowore Omoyele Stephen,AAC,
7858,Katsina,Rimi,Ojei Princess Chichi,APM,
7859,Katsina,Rimi,Nnadi Charles Osita,APP,
7860,Katsina,Rimi,Adenuga Sunday Oluwafemi,BP,
7861,Katsina,Rimi,Osakwe Felix Johnson,NRM,
7862,Katsina,Rimi,Abiola Latifu Kolawole,PRP,
7863,Katsina,Rimi,Adebayo Adewole Ebenezer,SDP,
7864,Katsina,Rimi,Ado-Ibrahim Abdulmalik,YPP,
7865,Katsina,Rimi,Nwanyanwu Daniel Daberechukwu,ZLP,
7866,Katsina,Sabuwa,Tinubu Bola Ahmed,APC,
7867,Katsina,Sabuwa,Abubakar Atiku,PDP,
7868,Katsina,Sabuwa,Obi Peter Gregory,LP,
7869,Katsina,Sabuwa,Musa Mohammed Rabiu Kwankwaso,NNPP,
7870,Katsina,Sabuwa,Kachikwu Dumebi,ADC,
7871,Katsina,Sabuwa,Umeadi Peter Nnanna Chukwudi,APGA,
7872,Katsina,Sabuwa,Sani Yabagi Yusuf,ADP,
7873,Katsina,Sabuwa,Imumolen Irene Christopher,A,
7874,Katsina,Sabuwa,Almustapha Hamza,AA,
7875,Katsina,Sabuwa,Sowore Omoyele Stephen,AAC,
7876,Katsina,Sabuwa,Ojei Princess Chichi,APM,
7877,Katsina,Sabuwa,Nnadi Charles Osita,APP,
7878,Katsina,Sabuwa,Adenuga Sunday Oluwafemi,BP,
7879,Katsina,Sabuwa,Osakwe Felix Johnson,NRM,
7880,Katsina,Sabuwa,Abiola Latifu Kolawole,PRP,
7881,Katsina,Sabuwa,Adebayo Adewole Ebenezer,SDP,
7882,Katsina,Sabuwa,Ado-Ibrahim Abdulmalik,YPP,
7883,Katsina,Sabuwa,Nwanyanwu Daniel Daberechukwu,ZLP,
7884,Katsina,Safana,Tinubu Bola Ahmed,APC,
7885,Katsina,Safana,Abubakar Atiku,PDP,
7886,Katsina,Safana,Obi Peter Gregory,LP,
7887,Katsina,Safana,Musa Mohammed Rabiu Kwankwaso,NNPP,
7888,Katsina,Safana,Kachikwu Dumebi,ADC,
7889,Katsina,Safana,Umeadi Peter Nnanna Chukwudi,APGA,
7890,Katsina,Safana,Sani Yabagi Yusuf,ADP,
7891,Katsina,Safana,Imumolen Irene Christopher,A,
7892,Katsina,Safana,Almustapha Hamza,AA,
7893,Katsina,Safana,Sowore Omoyele Stephen,AAC,
7894,Katsina,Safana,Ojei Princess Chichi,APM,
7895,Katsina,Safana,Nnadi Charles Osita,APP,
7896,Katsina,Safana,Adenuga Sunday Oluwafemi,BP,
7897,Katsina,Safana,Osakwe Felix Johnson,NRM,
7898,Katsina,Safana,Abiola Latifu Kolawole,PRP,
7899,Katsina,Safana,Adebayo Adewole Ebenezer,SDP,
7900,Katsina,Safana,Ado-Ibrahim Abdulmalik,YPP,
7901,Katsina,Safana,Nwanyanwu Daniel Daberechukwu,ZLP,
7902,Katsina,Sandamu,Tinubu Bola Ahmed,APC,
7903,Katsina,Sandamu,Abubakar Atiku,PDP,
7904,Katsina,Sandamu,Obi Peter Gregory,LP,
7905,Katsina,Sandamu,Musa Mohammed Rabiu Kwankwaso,NNPP,
7906,Katsina,Sandamu,Kachikwu Dumebi,ADC,
7907,Katsina,Sandamu,Umeadi Peter Nnanna Chukwudi,APGA,
7908,Katsina,Sandamu,Sani Yabagi Yusuf,ADP,
7909,Katsina,Sandamu,Imumolen Irene Christopher,A,
7910,Katsina,Sandamu,Almustapha Hamza,AA,
7911,Katsina,Sandamu,Sowore Omoyele Stephen,AAC,
7912,Katsina,Sandamu,Ojei Princess Chichi,APM,
7913,Katsina,Sandamu,Nnadi Charles Osita,APP,
7914,Katsina,Sandamu,Adenuga Sunday Oluwafemi,BP,
7915,Katsina,Sandamu,Osakwe Felix Johnson,NRM,
7916,Katsina,Sandamu,Abiola Latifu Kolawole,PRP,
7917,Katsina,Sandamu,Adebayo Adewole Ebenezer,SDP,
7918,Katsina,Sandamu,Ado-Ibrahim Abdulmalik,YPP,
7919,Katsina,Sandamu,Nwanyanwu Daniel Daberechukwu,ZLP,
7920,Katsina,Zango,Tinubu Bola Ahmed,APC,
7921,Katsina,Zango,Abubakar Atiku,PDP,
7922,Katsina,Zango,Obi Peter Gregory,LP,
7923,Katsina,Zango,Musa Mohammed Rabiu Kwankwaso,NNPP,
7924,Katsina,Zango,Kachikwu Dumebi,ADC,
7925,Katsina,Zango,Umeadi Peter Nnanna Chukwudi,APGA,
7926,Katsina,Zango,Sani Yabagi Yusuf,ADP,
7927,Katsina,Zango,Imumolen Irene Christopher,A,
7928,Katsina,Zango,Almustapha Hamza,AA,
7929,Katsina,Zango,Sowore Omoyele Stephen,AAC,
7930,Katsina,Zango,Ojei Princess Chichi,APM,
7931,Katsina,Zango,Nnadi Charles Osita,APP,
7932,Katsina,Zango,Adenuga Sunday Oluwafemi,BP,
7933,Katsina,Zango,Osakwe Felix Johnson,NRM,
7934,Katsina,Zango,Abiola Latifu Kolawole,PRP,
7935,Katsina,Zango,Adebayo Adewole Ebenezer,SDP,
7936,Katsina,Zango,Ado-Ibrahim Abdulmalik,YPP,
7937,Katsina,Zango,Nwanyanwu Daniel Daberechukwu,ZLP,
7938,Kebbi,Aliero,Tinubu Bola Ahmed,APC,
7939,Kebbi,Aliero,Abubakar Atiku,PDP,
7940,Kebbi,Aliero,Obi Peter Gregory,LP,
7941,Kebbi,Aliero,Musa Mohammed Rabiu Kwankwaso,NNPP,
7942,Kebbi,Aliero,Kachikwu Dumebi,ADC,
7943,Kebbi,Aliero,Umeadi Peter Nnanna Chukwudi,APGA,
7944,Kebbi,Aliero,Sani Yabagi Yusuf,ADP,
7945,Kebbi,Aliero,Imumolen Irene Christopher,A,
7946,Kebbi,Aliero,Almustapha Hamza,AA,
7947,Kebbi,Aliero,Sowore Omoyele Stephen,AAC,
7948,Kebbi,Aliero,Ojei Princess Chichi,APM,
7949,Kebbi,Aliero,Nnadi Charles Osita,APP,
7950,Kebbi,Aliero,Adenuga Sunday Oluwafemi,BP,
7951,Kebbi,Aliero,Osakwe Felix Johnson,NRM,
7952,Kebbi,Aliero,Abiola Latifu Kolawole,PRP,
7953,Kebbi,Aliero,Adebayo Adewole Ebenezer,SDP,
7954,Kebbi,Aliero,Ado-Ibrahim Abdulmalik,YPP,
7955,Kebbi,Aliero,Nwanyanwu Daniel Daberechukwu,ZLP,
7956,Kebbi,Arewa,Tinubu Bola Ahmed,APC,16938
7957,Kebbi,Arewa,Abubakar Atiku,PDP,17297
7958,Kebbi,Arewa,Obi Peter Gregory,LP,24
7959,Kebbi,Arewa,Musa Mohammed Rabiu Kwankwaso,NNPP,267
7960,Kebbi,Arewa,Kachikwu Dumebi,ADC,47
7961,Kebbi,Arewa,Umeadi Peter Nnanna Chukwudi,APGA,70
7962,Kebbi,Arewa,Sani Yabagi Yusuf,ADP,64
7963,Kebbi,Arewa,Imumolen Irene Christopher,A,24
7964,Kebbi,Arewa,Almustapha Hamza,AA,16
7965,Kebbi,Arewa,Sowore Omoyele Stephen,AAC,18
7966,Kebbi,Arewa,Ojei Princess Chichi,APM,64
7967,Kebbi,Arewa,Nnadi Charles Osita,APP,28
7968,Kebbi,Arewa,Adenuga Sunday Oluwafemi,BP,9
7969,Kebbi,Arewa,Osakwe Felix Johnson,NRM,92
7970,Kebbi,Arewa,Abiola Latifu Kolawole,PRP,170
7971,Kebbi,Arewa,Adebayo Adewole Ebenezer,SDP,21
7972,Kebbi,Arewa,Ado-Ibrahim Abdulmalik,YPP,25
7973,Kebbi,Arewa,Nwanyanwu Daniel Daberechukwu,ZLP,23
7974,Kebbi,Argungu,Tinubu Bola Ahmed,APC,
7975,Kebbi,Argungu,Abubakar Atiku,PDP,
7976,Kebbi,Argungu,Obi Peter Gregory,LP,
7977,Kebbi,Argungu,Musa Mohammed Rabiu Kwankwaso,NNPP,
7978,Kebbi,Argungu,Kachikwu Dumebi,ADC,
7979,Kebbi,Argungu,Umeadi Peter Nnanna Chukwudi,APGA,
7980,Kebbi,Argungu,Sani Yabagi Yusuf,ADP,
7981,Kebbi,Argungu,Imumolen Irene Christopher,A,
7982,Kebbi,Argungu,Almustapha Hamza,AA,
7983,Kebbi,Argungu,Sowore Omoyele Stephen,AAC,
7984,Kebbi,Argungu,Ojei Princess Chichi,APM,
7985,Kebbi,Argungu,Nnadi Charles Osita,APP,
7986,Kebbi,Argungu,Adenuga Sunday Oluwafemi,BP,
7987,Kebbi,Argungu,Osakwe Felix Johnson,NRM,
7988,Kebbi,Argungu,Abiola Latifu Kolawole,PRP,
7989,Kebbi,Argungu,Adebayo Adewole Ebenezer,SDP,
7990,Kebbi,Argungu,Ado-Ibrahim Abdulmalik,YPP,
7991,Kebbi,Argungu,Nwanyanwu Daniel Daberechukwu,ZLP,
7992,Kebbi,Augie,Tinubu Bola Ahmed,APC,
7993,Kebbi,Augie,Abubakar Atiku,PDP,
7994,Kebbi,Augie,Obi Peter Gregory,LP,
7995,Kebbi,Augie,Musa Mohammed Rabiu Kwankwaso,NNPP,
7996,Kebbi,Augie,Kachikwu Dumebi,ADC,
7997,Kebbi,Augie,Umeadi Peter Nnanna Chukwudi,APGA,
7998,Kebbi,Augie,Sani Yabagi Yusuf,ADP,
7999,Kebbi,Augie,Imumolen Irene Christopher,A,
8000,Kebbi,Augie,Almustapha Hamza,AA,
8001,Kebbi,Augie,Sowore Omoyele Stephen,AAC,
8002,Kebbi,Augie,Ojei Princess Chichi,APM,
8003,Kebbi,Augie,Nnadi Charles Osita,APP,
8004,Kebbi,Augie,Adenuga Sunday Oluwafemi,BP,
8005,Kebbi,Augie,Osakwe Felix Johnson,NRM,
8006,Kebbi,Augie,Abiola Latifu Kolawole,PRP,
8007,Kebbi,Augie,Adebayo Adewole Ebenezer,SDP,
8008,Kebbi,Augie,Ado-Ibrahim Abdulmalik,YPP,
8009,Kebbi,Augie,Nwanyanwu Daniel Daberechukwu,ZLP,
8010,Kebbi,Bagudo,Tinubu Bola Ahmed,APC,
8011,Kebbi,Bagudo,Abubakar Atiku,PDP,
8012,Kebbi,Bagudo,Obi Peter Gregory,LP,
8013,Kebbi,Bagudo,Musa Mohammed Rabiu Kwankwaso,NNPP,
8014,Kebbi,Bagudo,Kachikwu Dumebi,ADC,
8015,Kebbi,Bagudo,Umeadi Peter Nnanna Chukwudi,APGA,
8016,Kebbi,Bagudo,Sani Yabagi Yusuf,ADP,
8017,Kebbi,Bagudo,Imumolen Irene Christopher,A,
8018,Kebbi,Bagudo,Almustapha Hamza,AA,
8019,Kebbi,Bagudo,Sowore Omoyele Stephen,AAC,
8020,Kebbi,Bagudo,Ojei Princess Chichi,APM,
8021,Kebbi,Bagudo,Nnadi Charles Osita,APP,
8022,Kebbi,Bagudo,Adenuga Sunday Oluwafemi,BP,
8023,Kebbi,Bagudo,Osakwe Felix Johnson,NRM,
8024,Kebbi,Bagudo,Abiola Latifu Kolawole,PRP,
8025,Kebbi,Bagudo,Adebayo Adewole Ebenezer,SDP,
8026,Kebbi,Bagudo,Ado-Ibrahim Abdulmalik,YPP,
8027,Kebbi,Bagudo,Nwanyanwu Daniel Daberechukwu,ZLP,
8028,Kebbi,Birnin Kebbi,Tinubu Bola Ahmed,APC,
8029,Kebbi,Birnin Kebbi,Abubakar Atiku,PDP,
8030,Kebbi,Birnin Kebbi,Obi Peter Gregory,LP,
8031,Kebbi,Birnin Kebbi,Musa Mohammed Rabiu Kwankwaso,NNPP,
8032,Kebbi,Birnin Kebbi,Kachikwu Dumebi,ADC,
8033,Kebbi,Birnin Kebbi,Umeadi Peter Nnanna Chukwudi,APGA,
8034,Kebbi,Birnin Kebbi,Sani Yabagi Yusuf,ADP,
8035,Kebbi,Birnin Kebbi,Imumolen Irene Christopher,A,
8036,Kebbi,Birnin Kebbi,Almustapha Hamza,AA,
8037,Kebbi,Birnin Kebbi,Sowore Omoyele Stephen,AAC,
8038,Kebbi,Birnin Kebbi,Ojei Princess Chichi,APM,
8039,Kebbi,Birnin Kebbi,Nnadi Charles Osita,APP,
8040,Kebbi,Birnin Kebbi,Adenuga Sunday Oluwafemi,BP,
8041,Kebbi,Birnin Kebbi,Osakwe Felix Johnson,NRM,
8042,Kebbi,Birnin Kebbi,Abiola Latifu Kolawole,PRP,
8043,Kebbi,Birnin Kebbi,Adebayo Adewole Ebenezer,SDP,
8044,Kebbi,Birnin Kebbi,Ado-Ibrahim Abdulmalik,YPP,
8045,Kebbi,Birnin Kebbi,Nwanyanwu Daniel Daberechukwu,ZLP,
8046,Kebbi,Bunza,Tinubu Bola Ahmed,APC,8397
8047,Kebbi,Bunza,Abubakar Atiku,PDP,14047
8048,Kebbi,Bunza,Obi Peter Gregory,LP,19
8049,Kebbi,Bunza,Musa Mohammed Rabiu Kwankwaso,NNPP,115
8050,Kebbi,Bunza,Kachikwu Dumebi,ADC,24
8051,Kebbi,Bunza,Umeadi Peter Nnanna Chukwudi,APGA,46
8052,Kebbi,Bunza,Sani Yabagi Yusuf,ADP,41
